Read	Ref	flag	MAPQ	refPos	readLength	refAlnLength	matches	Inss	Dels	SNPs	medianQ	meanQ
ee081d84-fade-4141-b92b-8ea3631d47b4	NC_000962.3	0	60	1461176	321	210	203	6	3	1	23.021807	26.000000
1acea9ea-e60d-4e08-8ba4-709e1a76c248	NC_000962.3	16	60	2715582	498	366	337	13	14	16	14.463856	13.000000
31c9392d-d897-418f-8b33-a04bbdddd1f8	NC_000962.3	16	23	1918556	234	131	118	6	2	7	16.393162	16.000000
9752a9e6-3350-45d9-8008-8cd278ad61ab	NC_000962.3	16	60	7380	232	122	120	1	2	1	20.474138	21.500000
962148e0-ad8d-4101-9a04-79f9e7ae9b3d	*	4	0	0	231	0	0	0	0	0	17.753246	17.000000
6effbb2e-8a7e-4e68-a822-2f4612b3a753	NC_000962.3	16	60	4247362	1135	1044	966	39	21	39	16.570044	16.000000
61bc36f9-8271-44fa-88a1-47c7d69d2d5b	*	4	0	0	376	0	0	0	0	0	15.606383	15.000000
09fc161f-1681-423b-8d21-1c272aabe1ed	NC_000962.3	0	60	1472950	650	583	477	38	19	68	15.038462	14.000000
2c3a35bf-dced-4d7b-96a3-6a12a7c31add	NC_000962.3	16	60	1917722	515	404	375	17	19	12	15.085437	14.000000
e1f53928-7989-4503-8d0b-c9b180fce098	NC_000962.3	16	60	800815	335	209	197	8	1	4	19.552238	20.000000
ad02ba8c-599b-4a12-8452-301b8b8a0d13	NC_000962.3	0	60	4326973	292	181	172	4	3	5	19.352739	19.000000
55fa34f2-799a-4c88-8436-1fb7fcf0e22a	*	4	0	0	282	0	0	0	0	0	17.145390	17.000000
3be26e53-c560-4c6b-af0b-d6a1c6575872	NC_000962.3	16	60	528790	563	459	380	49	24	30	14.772647	11.000000
0622652c-0934-4322-8366-b5b7b0fa5bbc	NC_000962.3	16	60	3641030	597	478	453	12	8	13	20.988276	21.500000
3282721b-5489-4d0f-98c7-e5fa7a1b0a7c	*	4	0	0	199	0	0	0	0	0	15.261307	16.000000
719ab938-3c71-48d7-816c-d089edf0b6dd	NC_000962.3	16	60	1303318	350	236	228	4	5	4	22.520000	25.000000
f7727f9e-e64b-41f1-a1cb-56aea0fbebc5	NC_000962.3	16	60	1918309	468	378	340	18	4	20	17.410257	18.000000
3aa00054-009e-4950-ab51-095a2e13d461	NC_000962.3	0	60	529194	590	470	458	8	3	4	20.944067	23.000000
fa879c3a-40a9-4871-b546-bd02ea616df7	NC_000962.3	0	60	1303260	720	636	533	57	22	46	12.195833	11.000000
913b4773-7ce4-493b-95cc-e744ffd6df77	NC_000962.3	0	60	4247635	303	194	188	3	1	3	19.168316	21.000000
5585b6b0-8be6-4649-9265-f079d3dfd419	NC_000962.3	0	60	7143	680	598	519	35	16	44	14.086764	13.000000
3b540b07-6bfb-45de-9743-5e5a15408633	NC_000962.3	16	60	1472611	857	758	725	21	5	12	21.373396	23.000000
c58cb704-3d47-477d-b3d5-0f9d411365a0	*	4	0	0	221	0	0	0	0	0	14.457013	13.000000
342925bb-1bd0-40c0-afdd-fa357bac3c96	NC_000962.3	16	60	3640550	949	841	815	12	13	14	22.700737	25.000000
35c9d7ee-bae6-4cf3-8b83-eafe5d8887a2	NC_000962.3	16	60	528748	672	555	504	28	22	23	13.077381	10.000000
50a9bd12-dc33-4905-bf09-3b062760bfce	NC_000962.3	0	60	781790	703	560	522	24	28	14	16.859175	16.000000
88f4bf57-90f9-4613-b93b-fada0b532047	NC_000962.3	0	60	4247632	353	263	235	10	3	18	19.940510	21.000000
ac762db3-e3a4-434b-b4fd-62a7e9c840fa	NC_000962.3	16	60	1674376	660	548	513	9	8	26	20.303030	22.000000
c9bc124f-073c-49dd-b983-d5c8d3c90852	NC_000962.3	0	60	1472970	664	563	510	26	9	27	16.391565	16.000000
1391803d-d38f-4cc3-9756-acb9a23031f1	NC_000962.3	0	60	3641085	752	657	644	6	11	7	24.195478	27.000000
023a0d87-ecaf-4d93-a872-e0669d30be7e	*	4	0	0	242	0	0	0	0	0	18.842976	20.000000
667d01bd-4513-44e2-a5fb-91b5baf07ab0	NC_000962.3	0	27	1472950	180	72	71	1	2	0	16.688889	15.500000
5d5f6656-2430-45b4-993c-351248235a0a	NC_000962.3	16	60	528748	630	520	513	6	8	1	21.682539	23.000000
2d987032-3c25-4628-a7cb-3fc79d842574	NC_000962.3	0	60	1918357	573	442	429	10	17	3	22.373472	24.000000
ab4550bf-c264-4fff-9ef7-e1f7f1cc3cd6	*	4	0	0	207	0	0	0	0	0	18.033817	18.000000
0eda10a1-54aa-44b5-9f10-8a0077acd6c2	NC_000962.3	0	60	3640563	1269	1179	1143	12	6	24	24.069345	26.000000
04d13a72-ce05-4f32-95b7-b1958b33b7ea	NC_000962.3	16	60	1917721	356	242	234	7	8	1	17.213484	18.000000
cfc44499-e1a4-4ada-b495-23dd80c18eca	*	4	0	0	165	0	0	0	0	0	21.763636	22.000000
0de16e95-ab4a-4199-a6c5-96f5f2db2304	*	4	0	0	186	0	0	0	0	0	21.779570	25.000000
ac67ede5-81f9-4428-854c-ab305d0c1f9a	NC_000962.3	0	60	1472958	678	575	524	30	9	21	17.396755	18.000000
2323526b-3f6f-4756-8bd6-66077b78b45c	*	4	0	0	290	0	0	0	0	0	18.768965	20.000000
a37dc33b-67ee-4061-a502-359cfae81fd6	NC_000962.3	16	60	4247361	702	570	541	15	14	14	19.813391	21.000000
59b19d30-44ca-4f1f-b460-4024b8cc6bc7	*	4	0	0	243	0	0	0	0	0	20.967077	22.000000
e7bdb8e9-d383-45a8-b755-7a9750ab66eb	NC_000962.3	0	60	3640744	629	548	512	9	0	27	21.709063	23.000000
ad468a95-44a4-49f2-a3e4-381b9108ef44	*	4	0	0	506	0	0	0	0	0	18.088932	18.000000
038518f9-8be0-4429-9547-7acd9e6c4e25	NC_000962.3	0	60	781582	928	829	779	25	15	25	17.288794	16.000000
d86923b2-275b-4c78-88bd-9ed358c568ba	NC_000962.3	0	60	4247983	585	484	458	11	3	15	23.314529	25.000000
6c56b2b7-75c5-4739-b6f2-785197e809c1	*	4	0	0	456	0	0	0	0	0	14.241228	14.000000
dbc97fdb-8f7b-4e0d-8d9f-e3825b4f973f	*	4	0	0	253	0	0	0	0	0	13.735178	13.000000
a82f5fe8-6cfc-406a-972d-f663d03df144	NC_000962.3	16	60	1460468	525	425	398	11	2	16	20.979048	22.000000
ed3ae2eb-33f6-4c9c-94fb-65b5e92881c6	NC_000962.3	0	60	4247791	789	677	602	42	32	33	14.903675	13.000000
5a222ee3-e4ea-4d8b-8466-9f815bb7a4cc	*	4	0	0	540	0	0	0	0	0	15.301852	13.500000
e37718a7-223a-41a1-8880-87b6585261a0	NC_000962.3	0	27	3987539	211	106	99	5	1	2	14.327014	13.000000
f639d25e-c0a0-43a7-9e22-5058d792bea7	NC_000962.3	16	60	528826	234	124	124	0	0	0	18.628204	19.000000
2c6af410-ea85-4166-acfc-1f5d178d6eaa	*	4	0	0	231	0	0	0	0	0	25.515152	28.000000
352dbf4b-c786-42a4-b360-5511a5fde9c4	NC_000962.3	16	53	3641189	257	145	139	2	8	4	20.178988	22.000000
3075c7bc-fb15-435d-9aac-e5437fd5fdd7	NC_000962.3	0	60	1472813	552	438	411	10	21	17	17.599638	18.000000
7603be0f-4e3c-496d-9a8c-dd9a6cfee200	*	4	0	0	277	0	0	0	0	0	15.826715	14.000000
1d7392ed-318c-46ff-a764-f11def6a1ec0	NC_000962.3	16	60	1917721	724	638	571	37	18	30	15.585635	15.000000
0259855a-958b-4c5e-8ffc-c7c9f756ccb1	*	4	0	0	382	0	0	0	0	0	19.806282	21.000000
19ec9196-8321-4980-b604-2be06c40feda	*	4	0	0	243	0	0	0	0	0	17.489712	17.000000
d482c2e1-da4a-433c-b035-4c47353907d0	NC_000962.3	0	60	1472675	640	523	497	11	13	15	19.676563	21.000000
1128d649-b7e0-4c80-858a-7906673e0015	NC_000962.3	16	60	4327085	349	241	231	5	0	5	19.429800	20.000000
ff70fcf1-8fe2-429d-9674-6bf8b3af270f	NC_000962.3	0	60	1476720	212	88	88	0	0	0	15.617925	17.000000
d36cf05e-cb6c-4948-8542-23540c37a6de	*	4	0	0	341	0	0	0	0	0	15.170088	13.500000
0cb82718-8345-40ba-b30e-8c199996eb35	NC_000962.3	0	60	4407567	526	435	380	24	6	31	18.070343	18.000000
b825cff0-9b05-4293-8c61-5824ecd94e90	NC_000962.3	16	60	4247694	672	553	537	11	6	5	22.589285	24.000000
46c595e1-801f-456d-b679-b672f54201ba	NC_000962.3	16	43	1918320	313	203	183	7	4	13	15.680511	15.000000
fff36a93-1aa4-48c1-8bfb-42256cc590d1	*	4	0	0	255	0	0	0	0	0	20.082354	21.000000
e2221000-2a01-488f-a46e-19a16e395ada	*	4	0	0	263	0	0	0	0	0	17.916349	18.000000
6d1b33fa-8f52-4f36-9ee5-af4edbfee9c6	NC_000962.3	0	60	3640581	1168	1073	1025	28	14	20	20.929794	23.000000
bc740041-a3b2-4675-a4ea-8d2c739fac87	NC_000962.3	16	60	490766	361	243	221	12	5	10	17.448753	17.000000
ab971dbe-f69c-42d3-8d45-dc903e64a595	NC_000962.3	0	60	4247984	602	484	470	12	5	2	21.991693	24.000000
0621948f-6769-429b-9596-9188d070e1f8	*	4	0	0	182	0	0	0	0	0	18.835165	20.000000
6b99940b-c6cd-49b6-ab37-61a62e15a971	NC_000962.3	0	60	1460505	719	633	583	20	15	30	19.015299	20.000000
05b9ae0c-a544-4058-abd0-5e13020765ab	*	4	0	0	291	0	0	0	0	0	21.680412	23.000000
c8e362d0-873f-415e-9d2b-f6223d963b45	NC_000962.3	16	60	1918066	595	478	451	18	10	9	18.048740	17.000000
97636af5-f38e-4635-9e82-f33b9cbb8598	NC_000962.3	16	60	4248016	509	416	391	11	4	14	19.438114	20.000000
050c9110-6726-4224-aaad-61778662b06f	NC_000962.3	0	60	529396	396	276	269	5	6	2	19.805555	21.500000
06c2ec0e-210c-41fa-a3d1-e82d736391eb	NC_000962.3	16	60	1917807	954	882	786	40	14	56	17.598532	17.000000
30aedb68-72c4-40c1-8038-48b663b90aa7	NC_000962.3	16	60	1917723	205	92	92	0	0	0	21.219513	24.000000
34272cd9-1309-4e84-871a-4cec44b603c9	NC_000962.3	16	60	1460680	238	131	126	4	0	1	20.592438	22.000000
ec8f1a3c-6dee-4d25-bc4a-0164b1ba3778	NC_000962.3	0	60	3986901	849	779	645	50	20	84	15.253239	14.000000
4120c1ac-294c-408a-9220-de5c606d8637	NC_000962.3	16	60	4326612	720	619	590	18	7	11	20.223612	21.000000
6fdf2d66-32bf-4b47-8ea9-773980d6c6be	*	4	0	0	199	0	0	0	0	0	20.879396	23.000000
9b8f4e16-171c-408f-96b9-c1d78bdeb2bf	NC_000962.3	0	60	529258	531	414	402	5	10	7	20.103579	21.000000
3a92ee92-cd79-4878-b1de-13f490254e21	*	4	0	0	471	0	0	0	0	0	20.205944	22.000000
c79eed4d-7e3a-4544-a5b7-a7eb3f969185	NC_000962.3	0	36	3123265	308	169	156	8	1	5	17.685064	18.000000
ea3f966e-70a6-407f-875a-b998ec643bd7	NC_000962.3	0	60	1460498	286	193	185	5	6	3	16.776224	17.000000
89e60299-bc64-48ef-bfe8-658c6b6d6f08	*	4	0	0	217	0	0	0	0	0	21.207373	22.000000
0deed34f-fb0b-476f-939e-5e9f0fb88a5c	NC_000962.3	0	60	3987228	589	489	463	12	9	14	20.996605	22.000000
8796d36b-f986-429b-9601-1e519c720f7d	NC_000962.3	0	60	4247731	819	737	692	20	1	25	19.993895	21.000000
86d65a90-7798-4f27-a8d9-2e4c88a6e348	*	4	0	0	241	0	0	0	0	0	15.983402	16.000000
ce4307bd-df02-4884-b0bf-809d52e28c81	NC_000962.3	16	60	1460477	634	524	495	16	4	13	18.884857	20.000000
ada5bb0f-0d3a-416e-b816-ae0e4786015e	NC_000962.3	0	60	1303744	540	420	403	7	15	10	19.477777	20.000000
88322b97-ced2-445f-aaa3-1cd3182d3715	NC_000962.3	0	60	3640630	552	439	406	22	20	11	16.661232	16.000000
616f014a-629e-46d6-85f1-3c7ce6b1c733	NC_000962.3	0	60	778581	492	380	339	26	8	15	15.158537	15.000000
04815720-8be9-415a-bcc1-1f6d11b880e5	NC_000962.3	0	60	3640635	441	335	302	15	1	18	20.056690	22.000000
2a9bafeb-59e9-45ea-a31f-268db5444dec	*	4	0	0	313	0	0	0	0	0	15.600639	14.000000
3eadcd39-1cbb-49d5-af43-837a69c6b0df	*	4	0	0	275	0	0	0	0	0	11.403636	10.000000
e6beb460-dc72-4ed3-9754-8ab35ff34a4a	NC_000962.3	16	32	1472871	317	202	174	11	8	17	14.741325	14.000000
53e1e956-ff24-4bed-a3f7-7fa37614999e	*	4	0	0	376	0	0	0	0	0	16.848404	17.000000
0eb79512-a0ca-4775-a6a3-82dd80c0870b	NC_000962.3	0	60	3987123	703	598	571	14	6	13	22.230440	24.000000
b1fe1e7e-3858-4055-9fbb-3a56e49c7097	NC_000962.3	16	35	3641265	258	153	140	6	1	7	16.538759	16.000000
6a576646-390f-4548-9c05-6bd77befbfff	NC_000962.3	16	60	3641190	617	508	467	17	18	24	18.069693	18.000000
62746daf-00b8-4b7d-85c3-dfccccae026a	NC_000962.3	0	53	491196	276	178	149	2	1	27	19.586956	20.000000
439f2104-711e-4bfb-8c74-d82cd640c2e4	*	4	0	0	404	0	0	0	0	0	18.591583	18.500000
29f5f3e1-6184-4075-8d83-292045ba8fcb	NC_000962.3	0	60	3640833	1016	909	859	25	21	25	21.523623	24.000000
6e2150c0-0b98-42ec-8b13-f68c158e9605	NC_000962.3	16	60	6503	372	260	243	13	2	4	17.981182	19.000000
e13cc3cd-dbb5-4d71-aa15-611b065b5ee7	NC_000962.3	16	7	3641346	208	96	92	3	1	1	20.903847	22.000000
99071629-b202-456c-ab4a-efbb558b5199	NC_000962.3	16	60	1303630	257	149	136	4	0	9	19.591440	20.000000
c02d82f8-9900-4d8a-a96f-0bcfd075bd34	NC_000962.3	0	60	1460594	890	791	684	62	26	45	14.397753	12.000000
22629770-1bf7-4f7d-b821-20df67ec738d	NC_000962.3	16	60	1472451	1092	1015	881	59	41	75	15.187729	14.500000
f922ef2b-2b52-4d2e-92b6-e9fc71da7aa7	NC_000962.3	0	60	1303163	377	262	243	8	5	11	13.583554	11.000000
082a232c-1a68-40ca-b439-d1ff984823db	NC_000962.3	16	60	1917721	1036	929	901	18	9	10	22.462355	25.000000
3db8a67a-2f8e-4750-b748-c3c8073a9f1a	NC_000962.3	0	60	1472538	318	202	185	8	6	9	18.883648	19.000000
48228bab-dc50-42a6-85bf-9f0037486d5b	NC_000962.3	16	60	4242944	822	726	681	21	8	24	19.818735	22.000000
fd184ad2-4b73-4e09-93a3-dab8e754d3db	NC_000962.3	16	60	1303445	594	492	462	13	7	17	20.978115	23.000000
deaa459b-3c1f-4d87-8373-c0c0bc9c6825	*	4	0	0	325	0	0	0	0	0	22.492308	24.000000
1eebb032-33b4-45d8-8bba-0e801bcfb1fc	NC_000962.3	0	60	1918465	430	336	326	4	3	6	19.404652	20.000000
32e4c8ee-2c2c-416b-96a1-868a54ef25df	NC_000962.3	16	60	2288961	428	334	309	10	3	15	19.427570	20.000000
db448814-f88f-4794-b381-dc1281500a84	*	4	0	0	370	0	0	0	0	0	19.870270	21.000000
b90c5ece-a855-4e60-af27-66776488ec8d	*	4	0	0	318	0	0	0	0	0	13.421384	11.000000
740023d9-18b3-4b72-a212-3c9f34d082fe	*	4	0	0	244	0	0	0	0	0	12.151639	10.000000
52c9b2ba-da3b-451c-87b1-e8b2dd7d36ce	*	4	0	0	188	0	0	0	0	0	21.271276	22.000000
286e58e3-6045-43c1-9ce6-dd68221d25c5	*	4	0	0	244	0	0	0	0	0	25.311476	28.000000
1c238513-a9f8-4575-9a1d-d27515c14f4f	NC_000962.3	0	43	1461298	195	89	87	1	1	1	19.646154	19.000000
cd14bb64-c1c2-4340-ae6c-ad7a87c150c7	*	4	0	0	512	0	0	0	0	0	20.882812	22.000000
27acffe3-a3e5-468a-bb16-9587909ff21e	*	4	0	0	144	0	0	0	0	0	13.854167	12.500000
94a3a57c-2b6d-4ebf-acad-fe4e4c39ef52	NC_000962.3	16	44	4248098	345	251	207	21	3	23	13.556521	13.000000
2c5cc10c-a727-48ca-8914-44c47e307d1b	NC_000962.3	0	60	1918154	672	555	533	12	14	10	19.163691	20.000000
cddcb8e6-ab66-4fe5-8770-c57e066bf530	*	4	0	0	404	0	0	0	0	0	22.039604	23.500000
fb9333c7-8988-42fb-82ab-1701b3e6c89f	NC_000962.3	0	60	3986775	888	791	727	35	18	29	17.968468	19.000000
a200d08b-b7c0-431f-9e30-b0af4abb34c4	*	4	0	0	399	0	0	0	0	0	19.957394	20.000000
04389783-9986-4e7b-8ef8-775964da8c09	*	4	0	0	340	0	0	0	0	0	14.714705	11.000000
2837e5ec-ce17-4253-8493-157a38cff3c9	*	4	0	0	468	0	0	0	0	0	11.946581	10.000000
d18e40da-32b6-42c2-b0b6-60854e2a8642	NC_000962.3	16	60	3640553	716	629	557	43	14	29	16.342178	16.000000
42d8ac52-8c5d-4f9c-aab8-4bb9843da6ce	NC_000962.3	0	60	4243204	781	686	660	11	7	15	21.848911	24.000000
7efbe9e8-5541-4310-b919-440b761cc640	*	4	0	0	244	0	0	0	0	0	15.811476	15.000000
c011169d-10d2-46ae-a4d9-4519355a22ca	*	4	0	0	209	0	0	0	0	0	17.928230	15.000000
ea202a5c-5491-464f-8d74-63e393927ab7	NC_000962.3	0	60	1673378	542	446	396	23	3	27	17.721403	18.000000
d6cc28b6-c6c7-4fa8-8efd-d5509277b50f	NC_000962.3	16	60	1475742	294	186	176	8	3	2	19.292517	20.000000
baf69a7e-0a2e-43b7-b92c-c5f8017dfdeb	*	4	0	0	1167	0	0	0	0	0	19.082262	20.000000
cfd0b696-083f-4daf-b610-09a7ce3f32f8	*	4	0	0	383	0	0	0	0	0	22.318539	24.000000
5dbba7e6-bc63-4aca-bfaf-af6321e29f6a	NC_000962.3	16	60	490761	586	490	466	9	3	15	21.994881	25.000000
b5d23ced-2848-470e-a87f-66a23153d0f1	NC_000962.3	16	60	1475798	407	252	250	2	3	0	21.078625	23.000000
8d62f154-621c-47dc-9571-ac1d7771775e	NC_000962.3	0	60	1473161	494	372	360	5	9	7	19.773279	21.000000
d5433802-84e4-4b2c-aba4-bc8b70718e23	NC_000962.3	16	60	4247362	452	340	330	8	12	2	20.772123	22.000000
08787eb0-3400-4e8c-b3c9-b3c0c5985415	NC_000962.3	16	60	4242944	263	140	137	3	3	0	21.353613	24.000000
7a66ebe7-dea7-445e-8fda-212c1e085e5b	NC_000962.3	0	60	6798	1025	943	864	31	20	48	19.996098	21.000000
7ae5d9ee-c15a-4ae7-b408-5e71fc56d9f1	*	4	0	0	179	0	0	0	0	0	17.089386	17.000000
43fef721-653f-4b5b-a46a-b27ad1fe76e6	NC_000962.3	0	60	529231	536	411	377	19	5	15	17.824627	17.000000
c790e961-0508-4bb6-9dd7-af0cf0c7553b	*	4	0	0	451	0	0	0	0	0	17.984478	18.000000
2b245e5e-b398-4035-a63f-74dd2a857d0e	*	4	0	0	210	0	0	0	0	0	19.461905	19.000000
fe254f5a-da7b-469e-b6d3-1445397f88f6	*	4	0	0	241	0	0	0	0	0	13.431536	13.000000
f88c400a-c150-489a-93fb-06c406f05f65	NC_000962.3	0	60	6501	509	420	394	8	2	18	22.078585	23.000000
70b5d851-cf32-4a60-93a9-191415c87fa3	NC_000962.3	16	60	3641561	229	120	117	0	0	3	21.685589	23.000000
96b7ff44-4161-449a-bf6a-324083c2a3e7	NC_000962.3	16	60	1472860	685	606	534	26	14	46	18.861315	20.000000
2329959b-4762-4234-8360-6cfc43be2f7e	*	4	0	0	218	0	0	0	0	0	19.472477	21.000000
5ace906c-dbc7-46bc-a22b-1d569cfc874f	*	4	0	0	1046	0	0	0	0	0	23.260994	24.000000
3a6a6b4f-c754-4feb-af7d-a0350e5e9186	NC_000962.3	0	60	1917839	1052	961	893	36	14	32	18.109316	19.000000
2e403008-75bf-46c0-bc59-17293ca5828e	NC_000962.3	16	37	1918474	254	160	136	5	1	19	13.413385	12.000000
834dd6cb-b1cb-4c30-98b9-e8ab78c88851	NC_000962.3	0	60	1303158	665	589	526	27	10	36	16.321804	16.000000
2e999a76-ef5e-48ef-8b13-cb53d968832d	*	4	0	0	189	0	0	0	0	0	15.338624	15.000000
8f7fadd1-b23b-44c9-9913-21e9b2783efb	NC_000962.3	16	25	4248105	254	142	124	10	3	8	13.665355	12.000000
c0d04cbe-c499-4d0d-9cc9-af70d9039782	NC_000962.3	0	60	1475967	257	162	150	1	2	11	21.116732	23.000000
d69e6f8d-0f67-460b-96e7-b0d33107941e	NC_000962.3	0	42	4248106	187	82	79	2	0	1	20.486631	22.000000
7d47894b-cec6-44c8-9512-77a17befc46b	NC_000962.3	16	60	1302969	612	502	489	8	7	5	19.395424	20.000000
b880a76f-cf8c-4dfb-9d9c-64139231d3c1	*	4	0	0	198	0	0	0	0	0	17.737373	18.000000
1c139e0a-a40c-4179-81ab-601415c9b8a9	NC_000962.3	0	60	4248029	521	438	419	16	2	3	21.558540	23.000000
eb873ede-e221-46df-9d70-6b88e46588a1	NC_000962.3	0	60	528824	637	532	511	11	10	10	23.378336	25.000000
29f61929-582f-4a6a-b15d-bb43dfa7959f	NC_000962.3	0	60	1303697	559	468	429	15	5	24	17.459749	18.000000
1f64827d-580a-4a16-96da-bd7b07c5cafc	NC_000962.3	16	60	528754	918	829	779	23	11	27	19.278868	20.000000
e1162760-4417-4a2d-97b0-0f1c947b36fc	NC_000962.3	0	60	1918484	423	316	306	4	6	6	19.189125	20.000000
491a4dbd-3134-49cc-999e-e7f64265edb1	NC_000962.3	0	60	3120325	218	113	103	4	0	6	22.628441	25.000000
d9d37876-35f8-4df6-bb4d-2a70787db391	*	4	0	0	211	0	0	0	0	0	16.905212	16.000000
b693986b-ce47-477f-a998-27c50a8deeca	*	4	0	0	510	0	0	0	0	0	11.827451	9.000000
76be73ee-c69c-40c4-97f5-ccdaf78bdc49	NC_000962.3	0	60	529353	421	309	280	14	5	15	13.603326	11.000000
a3e5a88b-fff7-4d15-b39c-ff70919da06b	*	4	0	0	247	0	0	0	0	0	22.453442	25.000000
730fd2f7-a458-4b71-8c1f-803e4d360b24	NC_000962.3	16	60	3641284	310	203	183	8	9	12	15.422581	14.000000
04649ee5-c917-446e-af2b-01d6bbffbeec	NC_000962.3	0	60	4327304	485	350	340	9	3	1	21.865980	24.000000
382c5382-6e96-4187-903e-0fa6614477f4	*	4	0	0	179	0	0	0	0	0	20.558659	22.000000
b42bf5e6-53df-43a2-9bac-461a94db9620	NC_000962.3	0	60	4326928	835	733	683	27	9	23	19.022755	20.000000
e0990692-3881-4477-8f7a-687b61c63778	NC_000962.3	16	60	1917721	875	766	740	17	13	9	21.658285	23.000000
bae178a4-6ba6-4c51-9d93-e03540c1fec5	NC_000962.3	16	60	1302978	1130	1017	967	27	19	23	21.876106	23.000000
662de16c-813c-46e1-a0e1-4c08a8682506	*	4	0	0	342	0	0	0	0	0	13.698831	11.000000
5f2d198e-7a79-4744-b394-1d1237f5d2cc	*	4	0	0	556	0	0	0	0	0	20.223022	21.000000
b69998d1-5c1e-4bf3-b412-0aaca024d3e5	*	4	0	0	291	0	0	0	0	0	19.793814	20.000000
24b8aab1-926e-4960-97ba-e9ebb4541ff8	NC_000962.3	0	60	1461037	306	190	179	7	3	4	19.176470	19.000000
5b43176f-6b58-454f-a428-007dfe02323a	NC_000962.3	16	60	528754	432	318	303	7	10	8	18.807871	20.000000
b10f016a-d57b-436c-a3e5-acbf8d85f7f5	NC_000962.3	16	60	1472423	921	802	730	48	36	24	16.484257	16.000000
2dd02e7e-b84c-48fa-bd9a-8e24084818d2	NC_000962.3	0	60	3640891	950	836	782	24	28	30	17.313684	18.000000
ce11cacb-1afd-44e3-9fb2-682a71ac7063	NC_000962.3	0	60	4247459	1119	1010	952	25	21	33	20.296694	21.000000
e23bc40a-a1f7-48a0-818e-380126243d67	*	4	0	0	224	0	0	0	0	0	14.517858	14.000000
7fba1678-1792-40dd-94c2-1acc29721604	NC_000962.3	16	60	3641184	411	303	280	7	8	16	19.411192	20.000000
035c7d5d-35b1-4540-b67c-a55de221d881	NC_000962.3	0	60	1472950	449	355	328	9	0	18	19.594654	20.000000
06a99214-4429-4e9d-9f60-f8bdf9fc71de	*	4	0	0	293	0	0	0	0	0	17.877132	19.000000
e341d3c7-d38c-4465-bcba-0b745f1675bd	*	4	0	0	321	0	0	0	0	0	13.239876	12.000000
1e566674-0e1f-4103-a32b-e2b026360d04	*	4	0	0	218	0	0	0	0	0	19.747707	21.000000
79335998-d86b-4bbf-a2f8-f978e510174d	*	4	0	0	264	0	0	0	0	0	20.238636	21.000000
cf2e9e0e-6b1d-4eff-9477-5594f5d1d3e4	NC_000962.3	0	1	3119676	281	179	160	7	1	12	18.676157	19.000000
f2cc9d29-dc51-488c-87f9-31e67e06af00	NC_000962.3	0	60	529080	707	592	573	12	2	7	23.123055	25.000000
196f8f6c-27fe-4baa-8980-0fcd1af73c08	*	4	0	0	232	0	0	0	0	0	20.366379	22.000000
e425645b-a255-49e8-ad32-3e30394e6fbe	NC_000962.3	16	60	4248096	406	331	270	17	4	44	12.935961	10.000000
4e8e32ca-6da8-4e4f-b5d3-3068adbc4936	*	4	0	0	258	0	0	0	0	0	18.531008	20.000000
e0b21de2-6ef1-485d-9986-f66cbf22efdf	*	4	0	0	225	0	0	0	0	0	21.231112	21.000000
cf9b084e-6235-4cb2-af39-77f4c5d4ba66	NC_000962.3	16	60	760604	800	709	615	50	26	44	13.708750	12.000000
cb3a7f7d-ba13-480f-9cbe-8159b62690eb	NC_000962.3	16	60	528747	354	238	227	8	4	3	18.844633	19.000000
4aa3277e-87c0-47cb-a3a8-cb3ba6e5cf32	NC_000962.3	16	60	1303589	429	349	331	8	4	10	24.396271	26.500000
c204e690-8c3e-46f5-ade6-91ffe1716108	NC_000962.3	0	60	1918008	908	792	720	50	20	22	15.012115	14.000000
14a1503e-e762-4493-8244-0a7f4ef8d685	*	4	0	0	635	0	0	0	0	0	23.965355	26.000000
3ba775d3-5787-4c87-87fc-3454a8de5289	*	4	0	0	237	0	0	0	0	0	21.059072	24.000000
de6c1d25-37c5-4d18-834c-1a096f665001	NC_000962.3	0	60	1917790	703	565	520	19	24	26	17.237553	17.000000
fc0a2758-aa1f-42cc-ae60-82ec017446fd	NC_000962.3	0	60	3986763	258	155	152	1	3	2	19.895350	20.000000
d8a778f3-8840-4b4a-922c-be148bd0828c	NC_000962.3	16	60	1304730	837	731	703	20	5	8	23.777779	26.000000
bce7b25b-76fc-490f-bda4-32097e28bcd9	*	4	0	0	242	0	0	0	0	0	21.954546	24.000000
40c8e0a0-58b5-411d-8249-219b7b2fa8b0	NC_000962.3	0	60	3640929	474	367	349	9	7	9	17.586498	18.000000
25b2ea98-51dc-43d4-9bab-7149517c0d51	*	4	0	0	249	0	0	0	0	0	18.168674	18.000000
303155fc-0404-4ac1-a21d-0b0d6990da26	NC_000962.3	16	60	1303227	441	336	312	12	7	12	19.562359	20.000000
459f8bec-521e-4671-8ca6-f59e1c5e1dba	NC_000962.3	16	60	1472424	258	147	144	3	1	0	22.085272	24.000000
b45a4e11-a32e-4f95-9b43-92bd6a086dc1	*	4	0	0	183	0	0	0	0	0	17.688524	17.000000
4c78aac0-7d43-4d8e-bf60-697f628c410b	*	4	0	0	486	0	0	0	0	0	19.236626	20.000000
bb07c6be-9b55-4963-9897-c0d25f3b1a7e	*	4	0	0	347	0	0	0	0	0	17.919308	19.000000
